Tiempo,target_lineal_x,target_lineal_y,target_w,odom_lineal_x,odom_lineal_y,odom_w,enc_lineal_x,enc_lineal_y,enc_w
1603674502.059272,0.000000,0.000000,-0.800000,0.006101,-0.001064,-0.345428,0.015465,0.000000,-0.164045
1603674502.159209,0.000000,0.000000,-0.800000,0.006101,-0.001064,-0.345428,0.020675,0.000000,-0.141714
1603674502.259306,0.000000,0.000000,-0.800000,0.013349,-0.001408,-0.210200,0.022844,0.000000,-0.184682
1603674502.359273,0.000000,0.000000,-0.800000,0.013349,-0.001408,-0.210200,0.012372,0.000000,-0.283010
1603674502.459504,0.000000,0.000000,-0.800000,0.002556,-0.000187,-0.146390,0.001903,0.000000,-0.353136
1603674502.559500,0.000000,0.000000,-0.800000,0.002556,-0.000187,-0.146390,-0.004568,0.000000,-0.441589
1603674502.659325,0.000000,0.000000,-0.800000,0.045459,-0.003887,-0.170599,-0.005652,0.000000,-0.495791
1603674502.759271,0.000000,0.000000,-0.800000,-0.067520,0.007429,-0.219170,0.000000,0.000000,-0.485875
1603674502.859293,0.000000,0.000000,-0.800000,-0.068194,0.012320,-0.357480,0.001666,0.000000,-0.454569
1603674502.959217,0.000000,0.000000,0.000000,-0.068194,0.012320,-0.357480,0.008007,0.000000,-0.413985
1603674503.059223,0.000000,0.000000,0.000000,-0.049515,0.007534,-0.302015,0.010818,0.000000,-0.436528
1603674503.159253,0.000000,0.000000,0.000000,-0.049515,0.007534,-0.302015,0.014276,0.000000,-0.445803
1603674503.259213,0.000000,0.000000,0.000000,-0.049515,0.007534,-0.302015,0.008895,0.000000,0.031632
1603674503.359186,0.000000,0.000000,0.000000,0.017150,-0.002973,-0.343258,0.006123,0.000000,0.200795
1603674503.459271,0.000000,0.000000,0.000000,0.074588,-0.008819,-0.235392,0.002885,0.000000,0.043020
1603674503.559251,0.000000,0.000000,0.000000,0.074588,-0.008819,-0.235392,0.000000,0.000000,0.000000
1603674503.659229,0.000000,0.000000,0.000000,0.074588,-0.008819,-0.235392,0.000000,0.000000,0.000000
1603674503.759263,0.000000,0.000000,0.000000,-0.078156,-0.004381,0.111981,0.000000,0.000000,0.000000
1603674503.859210,0.000000,0.000000,0.000000,0.022745,0.000384,0.033802,0.000000,0.000000,0.000000
1603674503.959286,0.000000,0.000000,0.000000,0.022745,0.000384,0.033802,0.000000,0.000000,0.000000
1603674504.059279,0.000000,0.000000,0.000000,-0.063805,0.001119,-0.035079,0.000000,0.000000,0.000000
1603674504.159285,0.000000,0.000000,0.000000,-0.063805,0.001119,-0.035079,0.000000,0.000000,0.000000
1603674504.259259,0.000000,0.000000,0.000000,0.002835,-0.000045,-0.031844,0.000000,0.000000,0.000000
1603674504.359264,0.000000,0.000000,0.000000,-0.030217,-0.000659,0.043632,0.000000,0.000000,0.000000
1603674504.459302,0.000000,0.000000,0.000000,-0.030217,-0.000659,0.043632,0.000000,0.000000,0.000000
1603674504.559211,0.000000,0.000000,0.000000,0.055130,0.000122,0.004425,0.000000,0.000000,0.000000
1603674504.659214,0.000000,0.000000,0.000000,0.055130,0.000122,0.004425,0.000000,0.000000,0.000000
1603674504.759283,0.000000,0.000000,0.000000,0.003065,-0.000027,-0.017362,0.000000,0.000000,0.000000
1603674504.859190,0.000000,0.000000,0.000000,-0.033075,-0.000033,0.002004,0.000000,0.000000,0.000000
1603674504.959218,0.000000,0.000000,0.000000,-0.033075,-0.000033,0.002004,0.000000,0.000000,0.000000
1603674505.059263,0.000000,0.000000,0.000000,0.001744,0.000025,0.028712,0.000000,0.000000,0.000000
1603674505.159210,0.000000,0.000000,0.000000,0.001744,0.000025,0.028712,0.000000,0.000000,0.000000
1603674505.259370,0.000000,0.000000,0.000000,0.010883,-0.000094,-0.017199,0.000000,0.000000,0.000000
1603674505.359226,0.000000,0.000000,0.000000,0.010883,-0.000094,-0.017199,0.000000,0.000000,0.000000
1603674505.459236,0.000000,0.000000,0.000000,-0.010894,-0.000096,0.017631,0.000000,0.000000,0.000000
1603674505.559264,0.000000,0.000000,0.000000,-0.002635,0.000007,-0.005307,0.000000,0.000000,0.000000
1603674505.659203,0.000000,0.000000,0.000000,0.014449,-0.000040,-0.005522,0.000000,0.000000,0.000000
1603674505.759218,0.000000,0.000000,0.000000,0.014061,-0.000030,-0.004273,0.000000,0.000000,0.000000
1603674505.859228,0.000000,0.000000,0.000000,0.014061,-0.000030,-0.004273,0.000000,0.000000,0.000000
1603674505.959275,0.000000,0.000000,0.000000,-0.011721,-0.000101,0.017179,0.000000,0.000000,0.000000
1603674506.059220,0.000000,0.000000,0.000000,0.031464,-0.000105,-0.006662,0.000000,0.000000,0.000000
1603674506.159227,0.000000,0.000000,0.000000,0.031464,-0.000105,-0.006662,0.000000,0.000000,0.000000
1603674506.259244,0.000000,0.000000,0.000000,0.005202,-0.000021,-0.007884,0.000000,0.000000,0.000000
1603674506.359244,0.000000,0.000000,0.000000,-0.123876,-0.000812,0.013103,0.000000,0.000000,0.000000
1603674506.459227,0.000000,0.000000,0.000000,0.014760,-0.000157,-0.021224,0.000000,0.000000,0.000000
1603674506.559218,0.000000,0.000000,0.000000,0.014760,-0.000157,-0.021224,0.000000,0.000000,0.000000
